chr	pos	alpha A	beta A	alpha T	beta T	alpha G	beta G	alpha C	beta C
chr12	112450340	0	0	0.166667	48083.2	2.16667	48081.2	0.166667	48083.2
chr12	112450341	0.166667	48437.2	0	0	2.16667	48435.2	3.57581	17032.7
chr12	112450342	1.16667	48053.5	0.166667	48054.5	0.833333	48053.8	0	0
chr12	112450343	0	0	0.166667	40509.5	1.83333	44149.2	0.166667	43588.8
chr12	112450344	0	0	0.833333	48016.5	1.83333	48015.5	0.5	48016.8
chr12	112450345	0.166667	48388.5	1.16667	48387.5	0	0	0.166667	48388.5
chr12	112450346	0	0	0.166667	47780.5	0.833333	47779.8	0.166667	37689.2
chr12	112450347	0.166667	47552.2	0	0	0.166667	47552.2	0.166667	40227.5
chr12	112450348	0.5	47024.8	0	0	1.5	47023.8	0.166667	42781.2
chr12	112450349	15.5061	66400.2	1.53348	8711.4	2.00092	12377.4	0	0
chr12	112450350	0	0	0.833333	47461.8	2.16667	47460.5	0.166667	47462.5
chr12	112450351	4.83333	46966.8	3.83333	46967.8	0	0	0.833333	46970.8
chr12	112450352	0	0	1.16667	42751.8	2.5	46369.5	0.5	46371.5
chr12	112450353	0	0	0.833333	46885.5	3.16667	46883.2	0.166667	46886.2
chr12	112450354	0.166667	46478.8	0.833333	46478.2	0.166667	46478.8	0	0
chr12	112450355	0	0	2.16667	42078.5	1.30795	8328.57	1.83333	45640.2
chr12	112450356	2.16667	45879.8	0.5	45881.5	0.166667	45881.8	0	0
chr12	112450357	1.5	45934.2	0	0	0.166667	45935.5	2.83333	45932.8
chr12	112450358	2.5	45010.8	2.5	45010.8	0	0	0.166667	45013.2
chr12	112450359	0.166667	45900.8	0.166667	45900.8	0	0	0.166667	45900.8
chr12	112450360	0.166667	45572.8	0	0	0.166667	45572.8	2.4797	15766
chr12	112450361	1.38215	2157.31	2.22223	2260.1	0	0	2.73263	7230.27
chr12	112450362	0	0	0.833333	44978.5	1.5	44977.8	0.166667	37979.5
chr12	112450363	0.5	44301.5	0	0	0.833333	44301.2	0.166667	44301.8
chr12	112450364	0.5	44133.8	0	0	0.833333	44133.5	0.166667	44134.2
chr12	112450365	0	0	1.16667	44345.5	1.5	35029.8	0.833333	44345.8
chr12	112450366	1.83333	44659.8	0.166667	44661.5	0.166667	44661.5	0	0
chr12	112450367	0.166667	44562.5	0	0	0.166667	44562.5	0.166667	35222.8
chr12	112450368	0	0	0.166667	44363.5	0.833333	44362.8	0.5	44363.2
chr12	112450369	0.833333	44528.5	0	0	0.166667	44529.2	4.5	44524.8
chr12	112450370	6.16667	43329.5	3.20837	18535	0	0	2.16667	43333.5
chr12	112450371	0	0	4.16667	44177.8	5.83333	44176.2	0.5	44181.5
chr12	112450372	1.83333	44336.8	0.166667	44338.5	0.166667	44338.5	0	0
chr12	112450373	1.16667	44691.2	0.5	35280.8	0.166667	44692.2	0	0
chr12	112450374	2.5	44194.5	0	0	0.5	44196.5	1.12297	6334.89
chr12	112450375	4.5	43388.5	3.83333	43389.2	0	0	1.5	43391.5
chr12	112450376	0.833333	44254.8	0	0	0.166667	44255.5	1.16667	44254.5
chr12	112450377	0	0	0.166667	44214.8	0.166667	37210.8	1.16667	44213.8
chr12	112450378	0.166667	44143.8	0	0	1.5	44142.5	3.16667	44140.8
chr12	112450379	0.846229	5409.12	1.83333	43683.8	0	0	0.166667	43685.5
chr12	112450380	0.166667	36900.5	0.166667	43788.2	0	0	0.166667	43788.2
chr12	112450381	0	0	0.166667	43824.8	2.1554	12056.6	0.166667	43824.8
chr12	112450382	3.16667	42056.2	0.5	42058.8	0	0	0.166667	42059.2
chr12	112450383	0.5	42259.8	2.83333	42257.5	0	0	0.166667	42260.2
chr12	112450384	1.83333	42430.2	0.166667	42431.8	0	0	0.166667	42431.8
chr12	112450385	0.166667	42283.5	0.166667	42283.5	0	0	0.166667	42283.5
chr12	112450386	0	0	0.166667	43544.5	0.166667	43544.5	0.166667	43544.5
chr12	112450387	2.5	42693.2	1.83333	42693.8	0	0	1.16667	42694.5
chr12	112450388	0	0	0.166667	43311.8	1.5	43310.5	0.5	43311.5
chr12	112450389	0	0	0.166667	43527.8	0.5	39640.8	0.166667	43527.8
chr12	112450390	0	0	0.166667	43748.5	0.166667	43748.5	0.166667	43748.5
chr12	112450391	0.166667	43269.2	0	0	0.833333	43268.5	0.5	34211.2
chr12	112450392	0.5	43294.2	0	0	0.833333	43293.8	0.5	43294.2
chr12	112450393	1.83333	42891.8	0	0	5.16667	42888.5	4.5	42889.2
chr12	112450394	2.7547	10708.8	3.73728	9167.11	0	0	1.96247	9356.78
chr12	112450395	1.5	42818.2	1.54639	9237.91	0.166667	42819.5	0	0
chr12	112450396	1.5	43049.2	4.16667	43046.5	0.166667	43050.5	0	0
chr12	112450397	0	0	1.83333	42438.2	2.90779	17216.6	2.83333	42437.2
chr12	112450398	2.16667	43375.2	0.166667	43377.2	0.166667	43377.2	0	0
chr12	112450399	1.16667	42958.5	0	0	0.166667	42959.5	0.5	42959.2
chr12	112450400	0.166667	43195.5	0	0	0.166667	43195.5	0.166667	43195.5
chr12	112450401	0.166667	43200.5	0	0	0.833333	43199.8	3.16667	43197.5
chr12	112450402	1.5	43360.8	0.833333	43361.5	0	0	0.166667	43362.2
chr12	112450403	5.16667	43402.8	1.5	43406.5	0	0	0.166667	43407.8
chr12	112450404	0.5	43160.5	0.833333	43160.2	0.166667	43160.8	0	0
chr12	112450405	0.166667	42781.8	0	0	0.5	42781.5	1.83333	42780.2
chr12	112450406	3.5	42336.8	0.833333	42339.5	0	0	0.5	42339.8
chr12	112450407	0	0	0.166667	39835.8	1.37485	6457.71	0.833333	43064.5
chr12	112450408	0.833333	43142.8	0.166667	43143.5	0	0	0.166667	43143.5
chr12	112450409	0.166667	42538.2	0	0	0.833333	42537.5	1.83333	42536.5
chr12	112450410	1.16667	42050.2	0	0	5.16667	42046.2	3.5	42047.8
chr12	112450411	2.5	42047.8	0.166667	42050.2	0	0	0.5	42049.8
chr12	112450412	0.833333	42697.5	0.166667	42698.2	0	0	0.166667	42698.2
chr12	112450413	6.5	41667.2	0	0	21.0671	40813.5	11.5	41662.2
chr12	112450414	1.5	42953.2	0.5	42954.2	0.5	42954.2	0	0
chr12	112450415	6.16667	42311.5	0.491988	2775.48	2.83333	42314.8	0	0
chr12	112450416	0	0	3.83333	42976.5	1.57129	9003.05	0.166667	42980.2
chr12	112450417	0.5	43310.5	0.166667	43310.8	0	0	0.166667	43310.8
chr12	112450418	0.166667	42806.8	0	0	0.5	42806.5	3.5	42803.5
chr12	112450419	0	0	0.833333	42982.2	0.833333	39765.5	0.166667	42982.8
chr12	112450420	0.833333	42845.8	0	0	0.5	42846.2	0.833333	42845.8
chr12	112450421	0.166667	42872.8	0	0	0.166667	42872.8	1.5	42871.5
chr12	112450422	0	0	0.5	42359.5	0.5	42359.5	0.833333	42359.2
chr12	112450423	0.833333	43050.2	2.5	43048.5	0.166667	43050.8	0	0
chr12	112450424	0	0	0.5	43370.2	1.83333	40070.2	0.166667	34089.5
chr12	112450425	0.166667	43457.5	0	0	2.83333	43454.8	4.83333	43452.8
chr12	112450426	0.833333	37186.8	0.166667	43928.8	0	0	0.166667	43928.8
chr12	112450427	3.5	44006.2	0.166667	44009.5	0	0	0.166667	44009.5
chr12	112450428	0	0	0.166667	43541.5	5.5	43536.2	0.5	43541.2
chr12	112450429	0	0	0.166667	44183.5	0.833333	44182.8	0.166667	44183.5
chr12	112450430	5.83333	43031.8	3.16667	43034.5	3.5	43034.2	0	0
chr12	112450431	0	0	0.166667	43146.8	1.5	43145.5	1.83333	39843.2
chr12	112450432	0.166667	44206.5	0	0	0.166667	44206.5	0.833333	44205.8
chr12	112450433	0.5	40649.2	0.5	44045.2	0.5	44045.2	0	0
chr12	112450434	0	0	0.5	39009.8	1.16093	5798.84	0.833333	44130.5
chr12	112450435	2.16667	44247.2	2.83333	44246.5	0.833333	44248.5	0	0
chr12	112450436	1.5	43986.5	0.833333	43987.2	0	0	0.166667	43987.8
chr12	112450437	2.16667	43883.8	0.166667	37439.8	0	0	0.166667	37183.2
chr12	112450438	5.83333	44276.8	0.166667	44282.5	0	0	0.166667	39145.8
chr12	112450439	2.16667	44454.8	3.16667	44453.8	0.166667	44456.8	0	0
chr12	112450440	0	0	0.166667	43788.2	6.5	43781.8	1.16667	43787.2
chr12	112450441	0	0	0.166667	44427.5	0.166667	44427.5	0.166667	44427.5
chr12	112450442	0.833333	44401.2	0	0	0.166667	44401.8	0.5	40913.5
chr12	112450443	0.5	44651.5	0	0	0.166667	44651.8	0.166667	44651.8
chr12	112450444	0	0	0.166667	44472.2	0.166667	40964.2	0.166667	44472.2
chr12	112450445	0	0	0.166667	44457.5	0.166667	44457.5	0.166667	44457.5
chr12	112450446	0	0	0.833333	44432.2	0.166667	44432.8	0.166667	44432.8
chr12	112450447	0	0	0.5	44420.8	0.166667	41108.5	0.166667	44421.2
chr12	112450448	0.5	44869.8	0.166667	44870.2	0	0	0.166667	44870.2
chr12	112450449	0	0	1.83333	44362.5	1.16667	44363.2	0.5	44363.8
chr12	112450450	0.166667	44470.2	0.166667	44470.2	0	0	0.166667	44470.2
chr12	112450451	0	0	0.166667	44085.5	0.166667	44085.5	0.5	44085.2
chr12	112450452	0	0	0.833333	44380.5	0.166667	44381.2	0.166667	44381.2
chr12	112450453	0.5	44328.2	0.833333	44327.8	0	0	0.166667	44328.5
chr12	112450454	0	0	1.16667	43854.5	2.16667	43853.5	0.5	43855.2
chr12	112450455	0	0	0.166667	43975.2	0.5	43974.8	1.83333	43973.5
chr12	112450456	0.833333	44252.8	0	0	1.16667	44252.5	0.833333	40987.5
chr12	112450457	0.5	37119.5	2.16667	42631.2	0	0	1.83333	42631.5
chr12	112450458	0.166667	39232.5	0.5	43129.5	0	0	0.166667	43129.8
chr12	112450459	0	0	0.833333	43170.5	1.5	36897.2	0.5	43170.8
chr12	112450460	10.5	41209.8	6.16667	41214.2	0	0	2.5	41217.8
chr12	112450461	0	0	0.166667	42232.2	0.166667	42232.2	0.166667	42232.2
chr12	112450462	0.166667	41367.5	0	0	2.16667	41365.5	2.16667	41365.5
chr12	112450463	2.5	40390.8	3.83333	40389.5	0	0	2.16667	40391.2
chr12	112450464	0.833333	41056.2	0	0	0.833333	41056.2	1.50576	7890.66
chr12	112450465	3.93057	7688.42	19.8333	39447.5	2.35352	9775.22	0	0
chr12	112450466	0	0	0.166667	40938.5	0.166667	35622.8	0.833333	40937.8
chr12	112450467	0.166667	40626.8	0	0	0.166667	40626.8	0.166667	40626.8
chr12	112450468	0.5	40306.2	0	0	0.166667	40306.5	4.16667	40302.5
chr12	112450469	0.166667	39821.2	1.16667	39820.2	0	0	0.166667	39821.2
chr12	112450470	0	0	1.16667	39607.8	1.16667	39607.8	0.166667	39608.8
chr12	112450471	4.5	39249.2	0.166667	39253.5	0	0	0.166667	39253.5
chr12	112450472	0.166667	30806.5	0.833333	35683.5	0.166667	39246.8	0	0
chr12	112450473	0.833333	38319.8	0	0	0.166667	38320.5	0.5	38320.2
chr12	112450474	0.166667	32637.8	0	0	1.5	38187.5	0.5	38188.5
chr12	112450475	0	0	0.166667	37983.8	0.166667	35037.5	0.5	37983.5
chr12	112450476	0	0	0.166667	38049.8	0.166667	33107.5	0.166667	38049.8
chr12	112450477	0	0	0.5	37892.2	0.166667	37892.5	0.166667	37892.5
chr12	112450478	1.16667	37575.2	0	0	0.5	37575.8	1.16667	37575.2
chr12	112450479	0	0	0.166667	36975.2	0.166667	36975.2	0.166667	36975.2
chr12	112450480	0.833333	36410.2	0	0	1.83333	36409.2	0.166667	32160.2
chr12	112450481	1.5	35880.8	0.5	35881.8	0.166667	35882.2	0	0
chr12	112450482	1.16667	36021.5	0.5	36022.2	0.166667	36022.5	0	0
chr12	112450483	0.833333	35773.2	0	0	0.166667	35773.8	0.833333	35773.2
chr12	112450484	2.16667	35328.5	1.16667	35329.5	0.166667	35330.5	0	0
chr12	112450485	0.833333	35317.2	0	0	0.833333	35317.2	0.833333	35317.2
chr12	112450486	0.5	30743.8	0.166667	34844.8	0	0	0.166667	34844.8
chr12	112450487	0	0	0.166667	34521.8	4.5	34517.5	0.166667	34521.8
chr12	112450488	0	0	0.166667	34538.5	0.5	29505.2	0.166667	34538.5
chr12	112450489	0.166667	34191.2	0.166667	34191.2	0.166667	34191.2	0	0
chr12	112450490	2.16667	33748.8	0	0	0.833333	33750.2	13.1211	56520.9
chr12	112450491	2.5	32803.8	3.5	32802.8	0	0	0.833333	32805.5
chr12	112450492	1.83333	33211.8	0	0	0.833333	33212.8	6.16667	33207.5
chr12	112450493	5.83333	32647.5	1.5	32651.8	0	0	0.166667	32653.2
chr12	112450494	0.833333	32158.2	5.16667	32153.8	0.833333	32158.2	0	0
chr12	112450495	0	0	0.166667	27129.2	3.07417	10870.5	0.5	31243.8
chr12	112450496	1.16667	30388.5	0.833333	30388.8	0	0	0.166667	30389.5
chr12	112450497	0	0	0.166667	30790.2	3.5	30786.8	0.833333	30789.5
chr12	112450498	0.166667	30561.5	0	0	0.5	30561.2	4.16667	30557.5
chr12	112450499	4.5	30118.2	0.833333	30121.8	0.166667	30122.5	0	0
chr12	112450500	0.833333	30262.2	0.833333	30262.2	0.166667	30262.8	0	0
chr12	112450501	1.5	29417.2	0	0	1.83333	29416.8	4.83333	29413.8
chr12	112450502	0	0	0.833333	29701.2	1.83333	29700.2	0.166667	29701.8
chr12	112450503	0.166667	28994.5	0.166667	28994.5	0.5	28994.2	0	0
chr12	112450504	1.5	28957.2	0.5	28958.2	0.166667	28958.5	0	0
chr12	112450505	1.83333	28010.8	0	0	0.5	28012.2	1.5	28011.2
chr12	112450506	0.5	28316.2	0.166667	28316.5	0.166667	28316.5	0	0
chr12	112450507	0.5	28134.5	0	0	0.166667	28134.8	0.5	28134.5
chr12	112450508	0.5	27856.8	0.166667	27857.2	0	0	0.166667	27857.2
chr12	112450509	0	0	0.166667	27256.5	0.833333	27255.8	0.166667	27256.5
chr12	112450510	0	0	0.166667	27133.5	0.833333	27132.8	0.166667	27133.5
chr12	112450511	0	0	0.166667	27120.2	0.166667	27120.2	0.166667	27120.2
chr12	112450512	1.16667	26228.2	0.166667	26229.2	0	0	0.833333	26228.5
chr12	112450513	1.5	26168.5	0.166667	26169.8	0	0	0.166667	26169.8
chr12	112450514	1.16667	25639.5	0	0	0.166667	25640.5	5.5	25635.2
chr12	112450515	2.57694	3270.31	1.76432	5991.08	4.16667	24338.8	0	0
chr12	112450516	0	0	0.5	24420.8	6.16667	24415.2	0.5	24420.8
chr12	112453187	0	0	0.166667	28665.8	0.833333	28665.2	0.166667	28665.8
chr12	112453188	0	0	0.166667	28840.2	0.833333	26425.8	0.833333	28839.5
chr12	112453189	1.83333	30919.8	0.166667	30921.5	0.166667	30921.5	0	0
chr12	112453190	0.5	30899.2	0	0	0.5	30899.2	0.5	30899.2
chr12	112453191	0.5	30914.8	0	0	0.166667	30915.2	0.166667	30915.2
chr12	112453192	0.5	31100.2	0	0	0.166667	31100.5	0.833333	31099.8
chr12	112453193	0	0	0.166667	31757.2	0.166667	27775.2	0.5	31756.8
chr12	112453194	0.833333	32257.2	1.16667	32256.8	0	0	0.166667	32257.8
chr12	112453195	0.166667	32849.2	0.166667	32849.2	0	0	0.166667	32849.2
chr12	112453196	0.166667	32893.8	0	0	0.5	32893.5	3.83333	32890.2
chr12	112453197	0.833333	30282.8	0.166667	33073.8	0	0	0.166667	33073.8
chr12	112453198	1.16667	33251.5	0.833333	33251.8	0	0	0.166667	33252.5
chr12	112453199	0.166667	33394.5	0	0	0.833333	33393.8	0.166667	26777.5
chr12	112453200	0.833333	33922.5	0	0	0.166667	33923.2	0.166667	33923.2
chr12	112453201	0.166667	34314.5	0	0	0.166667	34314.5	0.166667	29460.8
chr12	112453202	0.5	34954.5	0.166667	34954.8	0.166667	34954.8	0	0
chr12	112453203	0	0	1.5	35458.5	0.166667	35459.8	0.5	35459.5
chr12	112453204	0.166667	36249.8	0	0	0.166667	36249.8	4.5	36245.5
chr12	112453205	0.166667	34017.8	0.166667	36726.2	0	0	0.166667	36726.2
chr12	112453206	3.83333	36662.5	1.14726	5868.51	0	0	2.16667	36664.2
chr12	112453207	0	0	0.833333	37740.5	1.1569	5135.64	0.5	37740.8
chr12	112453208	8.83333	37304.2	2.83333	37310.2	4.5	37308.5	0	0
chr12	112453209	0	0	0.166667	38704.8	1.0783	5563.69	0.5	38704.5
chr12	112453210	0.166667	38865.2	0	0	1.5	38863.8	0.833333	38864.5
chr12	112453211	2.16667	39035.2	2.5	39034.8	0.833333	39036.5	0	0
chr12	112453212	0.166667	40012.8	0	0	0.5	40012.5	2.5	40010.5
chr12	112453213	0.5	40386.5	0.833333	40386.2	0.166667	40386.8	0	0
chr12	112453214	1.5	41036.5	0	0	0.166667	41037.8	1.5	37483.8
chr12	112453215	0.5	41467.2	0.833333	41466.8	0.166667	41467.5	0	0
chr12	112453216	0.166667	41855.2	0	0	0.166667	41855.2	0.833333	41854.5
chr12	112453217	0.5	42333.5	0.166667	39135.2	0	0	0.5	42333.5
chr12	112453218	0.833333	35862.8	0.166667	42319.2	0	0	0.166667	42319.2
chr12	112453219	0.166667	34070.5	0.833333	42720.5	0	0	0.166667	42721.2
chr12	112453220	0	0	0.5	39982.8	1.5	43308.8	0.166667	43310.2
chr12	112453221	0	0	0.166667	43621.2	0.166667	43621.2	0.166667	43621.2
chr12	112453222	0	0	0.5	43804.2	0.166667	43804.5	0.166667	43804.5
chr12	112453223	0.5	44453.8	0.166667	44454.2	0	0	0.166667	44454.2
chr12	112453224	0	0	0.5	43969.5	3.16667	43966.8	0.833333	43969.2
chr12	112453225	0	0	0.166667	35746.8	0.833333	44841.5	0.5	44841.8
chr12	112453226	4.16667	45063.8	0.166667	45067.8	0	0	0.833333	45067.2
chr12	112453227	1.5	45625.5	1.5	45625.5	0.166667	45626.8	0	0
chr12	112453228	0	0	1.83333	45343.2	4.16667	45340.8	1.5	45343.5
chr12	112453229	0.5	46126.8	0.166667	46127.2	0	0	0.166667	46127.2
chr12	112453230	0	0	0.166667	45782.2	0.166667	36440.8	0.5	45781.8
chr12	112453231	1.16667	46596.8	0.166667	46597.8	0	0	0.166667	46597.8
chr12	112453232	0	0	0.166667	46415.2	5.16667	46410.2	0.166667	46415.2
chr12	112453233	0	0	0.166667	46341.8	0.166667	39281.5	0.833333	46341.2
chr12	112453234	0	0	0.166667	46550.5	0.5	46550.2	0.166667	46550.5
chr12	112453235	0.5	46978.2	0	0	0.166667	46978.5	0.166667	46978.5
chr12	112453236	0.5	46324.2	0	0	2.5	46322.2	4.16667	46320.5
chr12	112453237	0	0	0.166667	47690.5	0.166667	47690.5	0.166667	47690.5
chr12	112453238	0.5	47808.2	0	0	0.166667	47808.5	0.833333	47807.8
chr12	112453239	0.166667	48108.2	0	0	0.166667	48108.2	0.166667	48108.2
chr12	112453240	0	0	1.16667	48331.2	0.833333	48331.5	0.166667	48332.2
chr12	112453241	0	0	0.166667	48839.5	0.833333	48838.8	0.166667	48839.5
chr12	112453242	0.5	49483.5	0.166667	49483.8	0.166667	49483.8	0	0
chr12	112453243	3.5	49702.2	0	0	0.5	49705.2	0.748554	4960.23
chr12	112453244	0.833333	50221.2	0.166667	50221.8	0	0	0.166667	50221.8
chr12	112453245	0	0	0.166667	49117.5	2.16667	49115.5	0.166667	49117.5
chr12	112453246	0	0	0.166667	49668.8	0.166667	49668.8	0.166667	49668.8
chr12	112453247	0	0	0.5	49592.5	0.166667	49592.8	0.166667	49592.8
chr12	112453248	0	0	0.5	49333.5	0.5	49333.5	0.5	49333.5
chr12	112453249	0	0	4.16667	48956.2	4.24209	25427.7	5.83333	48954.5
chr12	112453250	2.5494	14227	0.5	51163.5	0	0	0.166667	51163.8
chr12	112453251	2.83333	50618.2	1.83333	46812.8	0	0	2.83333	50618.2
chr12	112453252	0	0	0.166667	49981.5	0.166667	49981.5	0.833333	49980.8
chr12	112453253	0	0	0.166667	42840.5	0.166667	50534.2	0.166667	50534.2
chr12	112453254	0	0	0.166667	50629.8	0.166667	50629.8	0.166667	50629.8
chr12	112453255	0	0	0.5	50663.5	0.166667	43733.2	3.5	50660.5
chr12	112453256	0.833333	51484.2	0.166667	51484.8	0.166667	51484.8	0	0
chr12	112453257	0	0	0.833333	50553.2	1.16667	43232.8	1.83333	50552.2
chr12	112453258	6.83333	50177.8	0	0	8.1635	19656.6	2.75237	20210.9
chr12	112453259	0.833333	50820.5	0.166667	50821.2	0	0	0.166667	50821.2
chr12	112453260	0.833333	51175.2	0.166667	51175.8	0	0	0.166667	51175.8
chr12	112453261	1.83333	50496.2	0	0	4.16667	50493.8	0.5	44338.8
chr12	112453262	0	0	0.5	50765.5	1.16667	50764.8	0.5	43067.2
chr12	112453263	0.166667	50526.2	0.166667	50526.2	0	0	0.166667	50526.2
chr12	112453264	0.166667	49965.8	0	0	0.166667	42719.5	2.83333	49963.2
chr12	112453265	0.166667	49706.8	0	0	2.5	49704.5	0.833333	49706.2
chr12	112453266	0.166667	50302.5	0	0	0.166667	50302.5	0.166667	50302.5
chr12	112453267	0.833333	50247.2	0	0	0.5	50247.5	1.83333	50246.2
chr12	112453268	2.51473	15451.1	3.23442	18372.9	4.5	50181.5	0	0
chr12	112453269	1.16667	49926.5	0	0	0.5	49927.2	1.16667	49926.5
chr12	112453270	1.16667	50145.2	0	0	0.5	50145.8	2.16667	50144.2
chr12	112453271	1.16667	50226.5	0.5	50227.2	0	0	0.5	50227.2
chr12	112453272	0.5	50111.2	0	0	0.166667	50111.5	1.16667	50110.5
chr12	112453273	0	0	0.166667	50191.2	1.16667	50190.2	0.833333	50190.5
chr12	112453274	1.16667	50163.8	3.83333	50161.2	0.166667	50164.8	0	0
chr12	112453275	1.83333	49933.2	0.166667	49934.8	0	0	0.166667	49934.8
chr12	112453276	0	0	0.5	49866.8	1.5	49865.8	0.166667	49867.2
chr12	112453277	0.5	50116.2	0.166667	50116.5	0	0	0.166667	50116.5
chr12	112453278	0	0	1.83333	49496.8	0.5	41995.5	0.5	49498.2
chr12	112453279	0.166667	49237.2	0.5	49236.8	0	0	0.166667	49237.2
chr12	112453280	0	0	0.833333	48771.2	2.5	48769.5	0.166667	48771.8
chr12	112453281	5.5	49099.5	0.166667	49104.8	0	0	0.166667	49104.8
chr12	112453282	17.7517	80858.8	3.47208	9310.4	6.5	47831.5	0	0
chr12	112453283	0.833333	49829.5	3.16667	49827.2	0.166667	49830.2	0	0
chr12	112453284	0	0	2.5	47646.5	4.16667	47644.8	11.1667	47637.8
chr12	112453285	0.5	49375.8	0.166667	49376.2	0	0	0.166667	49376.2
chr12	112453286	0	0	3.16667	48301.2	6.5	48297.8	2.16667	48302.2
chr12	112453287	5.5	49025.5	0.833333	49030.2	0	0	0.166667	49030.8
chr12	112453288	4.83333	47257.5	2.91309	16194.7	0.5	47261.8	0	0
chr12	112453289	2.16667	48184.8	3.16667	48183.8	0.833333	48186.2	0	0
chr12	112453290	0	0	12.1667	46583.8	13.7823	40546.2	8.03706	6581.31
chr12	112453291	0.5	48448.8	1.83333	48447.5	0.166667	48449.2	0	0
chr12	112453292	10.1667	47329.5	5.5	47334.2	1.83333	47337.8	0	0
chr12	112453293	2.5	48784.2	0.166667	41466.8	0.166667	48786.5	0	0
chr12	112453294	0.166667	49156.8	0	0	0.833333	49156.2	5.5	49151.5
chr12	112453295	4.83333	48322.8	1.83333	48325.8	0	0	1.5	48326.2
chr12	112453296	0.5	49077.2	1.16667	49076.5	0	0	0.166667	49077.5
chr12	112453297	0	0	1.5	49045.5	2.5	49044.5	1.16667	49045.8
chr12	112453298	1.16667	48356.2	0.833333	48356.5	0	0	0.166667	48357.2
chr12	112453299	0	0	0.833333	49049.8	0.166667	49050.5	0.5	49050.2
chr12	112453300	0.166667	48267.5	0	0	0.833333	48266.8	0.5	48267.2
chr12	112453301	4.5	47591.2	0	0	8.5	47587.2	4.83333	47590.8
chr12	112453302	1.5	48067.2	0	0	1.83333	48066.8	0.833333	48067.8
chr12	112453303	1.5	47924.8	0	0	4.5	47921.8	0.166667	47926.2
chr12	112453304	0.833333	49414.8	0.5	49415.2	0	0	0.5	49415.2
chr12	112453305	0.5	48994.2	0	0	0.166667	48994.5	0.166667	48994.5
chr12	112453306	0.5	48632.5	0	0	1.16667	48631.8	2.16667	48630.8
chr12	112453307	3.5	49484.8	0.5	49487.8	0.166667	49488.2	0	0
chr12	112453308	0.5	49172.5	0	0	0.5	49172.5	0.166667	49172.8
chr12	112453309	0.166667	49298.2	0	0	0.5	49297.8	0.833333	49297.5
chr12	112453310	0.166667	49636.5	0	0	0.833333	49635.8	0.166667	49636.5
chr12	112453311	0.166667	41764.5	0.833333	49187.2	0.166667	49187.8	0	0
chr12	112453312	0.5	49190.8	0	0	0.5	49190.8	5.5	49185.8
chr12	112453313	2.16667	49057.8	0.833333	49059.2	0	0	0.5	49059.5
chr12	112453314	1.83333	49702.5	0	0	1.16667	49703.2	0.677524	1999.87
chr12	112453315	2.16667	44721.8	0.5	48832.5	0	0	0.166667	48832.8
chr12	112453316	3.5	48628.2	2.90902	10223.9	1.16667	48630.5	0	0
chr12	112453317	2.83801	8871.85	0.833333	48468.8	0	0	1.16667	48468.5
chr12	112453318	0.833333	48771.5	4.83333	48767.5	0.166667	48772.2	0	0
chr12	112453319	0	0	0.166667	49084.8	12.3448	26918.6	0.166667	49084.8
chr12	112453320	0.166667	49147.2	0.166667	49147.2	0.166667	49147.2	0	0
chr12	112453321	0.5	49256.5	0	0	0.5	49256.5	4.16667	49252.8
chr12	112453322	5.83333	48059.5	1.5	48063.8	0	0	0.5	48064.8
chr12	112453323	0.166667	49203.5	0.833333	49202.8	0	0	0.166667	42054.8
chr12	112453324	3.83333	49424.8	0	0	0.166667	49428.5	3.52055	15580
chr12	112453325	5.83333	47970.8	1.83333	47974.8	0	0	1.5	47975.2
chr12	112453326	0	0	3.83333	49686.2	3.5	49686.5	0.166667	49689.8
chr12	112453327	0.5	49423.2	0	0	0.5	49423.2	2.53788	7919.45
chr12	112453328	1.83333	48781.2	1.5	48781.5	0	0	0.166667	48782.8
chr12	112453329	0	0	1.5	45542.5	1.71979	7818.58	0.166667	49261.5
chr12	112453330	0.166667	38785.5	0.166667	49456.8	0.833333	49456.2	0	0
chr12	112453331	0	0	0.5	48966.2	2.18484	8556.57	0.5	48966.2
chr12	112453332	0	0	0.5	49184.8	1.5	49183.8	0.166667	49185.2
chr12	112453333	0	0	0.166667	49178.8	2.83333	49176.2	0.5	49178.5
chr12	112453334	0.833333	48350.2	0.5	37861.2	0	0	0.166667	48350.8
chr12	112453335	2.83333	48394.2	1.16667	48395.8	0	0	0.5	48396.5
chr12	112453336	0.5	41187.2	0.166667	48492.8	0	0	0.166667	37956.8
chr12	112453337	0.5	48210.5	0.5	48210.5	0	0	0.166667	48210.8
chr12	112453338	0	0	1.5	49111.2	1.5	49111.2	0.5	49112.2
chr12	112453339	0.166667	48621.5	0.5	48621.2	0	0	0.166667	48621.5
chr12	112453340	0	0	0.166667	40981.2	1.16667	48307.2	0.833333	48307.5
chr12	112453341	1.13883	6524.27	0.833333	48703.5	0	0	0.166667	48704.2
chr12	112453342	1.16667	48782.2	4.5	48778.8	0.5	48782.8	0	0
chr12	112453343	0	0	2.16667	48407.2	3.14783	10044.2	0.833333	48408.5
chr12	112453344	0	0	0.166667	49140.2	0.5	49139.8	0.166667	42026.5
chr12	112453345	0.166667	49488.2	0	0	0.166667	49488.2	0.833333	49487.5
chr12	112453346	4.16667	48542.8	0.166667	48546.8	0	0	1.83333	48545.2
chr12	112453347	0	0	1.5	49108.2	3.83333	49105.8	0.833333	49108.8
